"nutrient","country","iso3","sex_id","age_id","sev_base","sev_high","sev_delta"
"Omega-3 fatty acids","Afghanistan","AFG",1,10,96.7515109720431,96.7515109720431,0
"Omega-3 fatty acids","Afghanistan","AFG",1,11,96.686525037671,96.686525037671,0
"Omega-3 fatty acids","Afghanistan","AFG",1,12,96.7024631245338,96.7024631245338,0
"Omega-3 fatty acids","Afghanistan","AFG",1,13,95.4033701952252,95.4033701952252,0
"Omega-3 fatty acids","Afghanistan","AFG",1,14,95.3704149756839,95.3704149756839,0
"Omega-3 fatty acids","Afghanistan","AFG",1,15,97.4483265698262,97.4483265698262,0
"Omega-3 fatty acids","Afghanistan","AFG",1,16,96.847381513933,96.847381513933,0
"Omega-3 fatty acids","Afghanistan","AFG",1,17,96.9201516275033,96.9201516275033,0
"Omega-3 fatty acids","Afghanistan","AFG",1,18,96.0412384452428,96.0412384452428,0
"Omega-3 fatty acids","Afghanistan","AFG",1,19,96.063946229247,96.063946229247,0
"Omega-3 fatty acids","Afghanistan","AFG",1,20,96.2216907655133,96.2216907655133,0
"Omega-3 fatty acids","Afghanistan","AFG",1,30,96.3832036334503,96.3832036334503,0
"Omega-3 fatty acids","Afghanistan","AFG",1,31,96.5049943568995,96.5049943568995,0
"Omega-3 fatty acids","Afghanistan","AFG",1,32,96.3096250997515,96.3096250997515,0
"Omega-3 fatty acids","Afghanistan","AFG",1,33,96.3096250997515,96.3096250997515,0
"Omega-3 fatty acids","Afghanistan","AFG",2,10,97.317385034901,97.317385034901,0
"Omega-3 fatty acids","Afghanistan","AFG",2,11,97.0505893449389,97.0505893449389,0
"Omega-3 fatty acids","Afghanistan","AFG",2,12,97.0070795893254,97.0070795893254,0
"Omega-3 fatty acids","Afghanistan","AFG",2,13,95.7796668785797,95.7796668785797,0
"Omega-3 fatty acids","Afghanistan","AFG",2,14,95.7041589185347,95.7041589185347,0
"Omega-3 fatty acids","Afghanistan","AFG",2,15,97.7039603171127,97.7039603171127,0
"Omega-3 fatty acids","Afghanistan","AFG",2,16,97.1794484198667,97.1794484198667,0
"Omega-3 fatty acids","Afghanistan","AFG",2,17,97.3617528180445,97.3617528180445,0
"Omega-3 fatty acids","Afghanistan","AFG",2,18,96.8259807615896,96.8259807615896,0
"Omega-3 fatty acids","Afghanistan","AFG",2,19,97.299781061969,97.299781061969,0
"Omega-3 fatty acids","Afghanistan","AFG",2,20,97.6731172799682,97.6731172799682,0
"Omega-3 fatty acids","Afghanistan","AFG",2,30,98.1325596086194,98.1325596086194,0
"Omega-3 fatty acids","Afghanistan","AFG",2,31,98.5935455824748,98.5935455824748,0
"Omega-3 fatty acids","Afghanistan","AFG",2,32,99.052013213993,99.052013213993,0
"Omega-3 fatty acids","Afghanistan","AFG",2,33,97.6522284845663,97.6522284845663,0
"Omega-3 fatty acids","Albania","ALB",1,10,39.7041092156611,39.7041092156611,0
"Omega-3 fatty acids","Albania","ALB",1,11,39.6162980296576,39.6162980296576,0
"Omega-3 fatty acids","Albania","ALB",1,12,40.3081463713069,40.3081463713069,0
"Omega-3 fatty acids","Albania","ALB",1,13,33.4988258118649,33.4988258118649,0
"Omega-3 fatty acids","Albania","ALB",1,14,33.1365417051701,33.1365417051701,0
"Omega-3 fatty acids","Albania","ALB",1,15,32.5264574440527,32.5264574440527,0
"Omega-3 fatty acids","Albania","ALB",1,16,40.9680727752206,40.9680727752206,0
"Omega-3 fatty acids","Albania","ALB",1,17,42.088551260622,42.088551260622,0
"Omega-3 fatty acids","Albania","ALB",1,18,17.808352232157,17.808352232157,0
"Omega-3 fatty acids","Albania","ALB",1,19,32.5878042146014,32.5878042146014,0
"Omega-3 fatty acids","Albania","ALB",1,20,33.4582644453862,33.4582644453862,0
"Omega-3 fatty acids","Albania","ALB",1,30,34.7476270207251,34.7476270207251,0
"Omega-3 fatty acids","Albania","ALB",1,31,35.5264686472737,35.5264686472737,0
"Omega-3 fatty acids","Albania","ALB",1,32,33.4863853583082,33.4863853583082,0
"Omega-3 fatty acids","Albania","ALB",1,33,33.4863853583082,33.4863853583082,0
"Omega-3 fatty acids","Albania","ALB",2,10,45.5135327304341,45.5135327304341,0
"Omega-3 fatty acids","Albania","ALB",2,11,47.571661664656,47.571661664656,0
"Omega-3 fatty acids","Albania","ALB",2,12,48.6023377234018,48.6023377234018,0
"Omega-3 fatty acids","Albania","ALB",2,13,40.3719708716226,40.3719708716226,0
"Omega-3 fatty acids","Albania","ALB",2,14,39.1155117004611,39.1155117004611,0
"Omega-3 fatty acids","Albania","ALB",2,15,44.4667776146963,44.4667776146963,0
"Omega-3 fatty acids","Albania","ALB",2,16,50.1071120341176,50.1071120341176,0
"Omega-3 fatty acids","Albania","ALB",2,17,48.3250721271627,48.3250721271627,0
"Omega-3 fatty acids","Albania","ALB",2,18,30.9948655787488,30.9948655787488,0
"Omega-3 fatty acids","Albania","ALB",2,19,38.9256194016803,38.9256194016803,0
"Omega-3 fatty acids","Albania","ALB",2,20,38.4453936105796,38.4453936105796,0
"Omega-3 fatty acids","Albania","ALB",2,30,40.1514531269176,40.1514531269176,0
"Omega-3 fatty acids","Albania","ALB",2,31,43.1500501898622,43.1500501898622,0
"Omega-3 fatty acids","Albania","ALB",2,32,48.3459339879244,48.3459339879244,0
"Omega-3 fatty acids","Albania","ALB",2,33,55.3679119234762,55.3679119234762,0
"Omega-3 fatty acids","Algeria","DZA",1,10,51.1291825311397,51.1291825311397,0
"Omega-3 fatty acids","Algeria","DZA",1,11,51.3392301529435,51.3392301529435,0
"Omega-3 fatty acids","Algeria","DZA",1,12,52.2964017803532,52.2964017803532,0
"Omega-3 fatty acids","Algeria","DZA",1,13,44.2466086419886,44.2466086419886,0
"Omega-3 fatty acids","Algeria","DZA",1,14,43.9174576258274,43.9174576258274,0
"Omega-3 fatty acids","Algeria","DZA",1,15,48.8288065928337,48.8288065928337,0
"Omega-3 fatty acids","Algeria","DZA",1,16,54.5228901560862,54.5228901560862,0
"Omega-3 fatty acids","Algeria","DZA",1,17,55.3912172285689,55.3912172285689,0
"Omega-3 fatty acids","Algeria","DZA",1,18,36.171701522546,36.171701522546,0
"Omega-3 fatty acids","Algeria","DZA",1,19,40.3817464986337,40.3817464986337,0
"Omega-3 fatty acids","Algeria","DZA",1,20,42.0444045816514,42.0444045816514,0
"Omega-3 fatty acids","Algeria","DZA",1,30,44.3598626057032,44.3598626057032,0
"Omega-3 fatty acids","Algeria","DZA",1,31,45.6452888089205,45.6452888089205,0
"Omega-3 fatty acids","Algeria","DZA",1,32,44.0053772619878,44.0053772619878,0
"Omega-3 fatty acids","Algeria","DZA",1,33,44.0053772619878,44.0053772619878,0
"Omega-3 fatty acids","Algeria","DZA",2,10,56.921386174056,56.921386174056,0
"Omega-3 fatty acids","Algeria","DZA",2,11,58.9220108704333,58.9220108704333,0
"Omega-3 fatty acids","Algeria","DZA",2,12,59.8849431281151,59.8849431281151,0
"Omega-3 fatty acids","Algeria","DZA",2,13,50.3694722479748,50.3694722479748,0
"Omega-3 fatty acids","Algeria","DZA",2,14,48.9857772276283,48.9857772276283,0
"Omega-3 fatty acids","Algeria","DZA",2,15,59.7738026277407,59.7738026277407,0
"Omega-3 fatty acids","Algeria","DZA",2,16,61.6686320643111,61.6686320643111,0
"Omega-3 fatty acids","Algeria","DZA",2,17,60.2095414395328,60.2095414395328,0
"Omega-3 fatty acids","Algeria","DZA",2,18,47.0557554134276,47.0557554134276,0
"Omega-3 fatty acids","Algeria","DZA",2,19,50.397249657017,50.397249657017,0
"Omega-3 fatty acids","Algeria","DZA",2,20,50.1827658158201,50.1827658158201,0
"Omega-3 fatty acids","Algeria","DZA",2,30,52.7351732540785,52.7351732540785,0
"Omega-3 fatty acids","Algeria","DZA",2,31,56.046224840938,56.046224840938,0
"Omega-3 fatty acids","Algeria","DZA",2,32,60.9897373369642,60.9897373369642,0
"Omega-3 fatty acids","Algeria","DZA",2,33,66.880946011926,66.880946011926,0
"Omega-3 fatty acids","Angola","AGO",1,10,0,0,0
"Omega-3 fatty acids","Angola","AGO",1,11,0,0,0
"Omega-3 fatty acids","Angola","AGO",1,12,1.74461491230127,1.74461491230127,0
"Omega-3 fatty acids","Angola","AGO",1,13,5.00773458698855,5.00773458698855,0
"Omega-3 fatty acids","Angola","AGO",1,14,0.133314058861078,0.133314058861078,0
"Omega-3 fatty acids","Angola","AGO",1,15,2.08159458747414,2.08159458747414,0
"Omega-3 fatty acids","Angola","AGO",1,16,0,0,0
"Omega-3 fatty acids","Angola","AGO",1,17,0,0,0
"Omega-3 fatty acids","Angola","AGO",1,18,6.37139699701805,6.37139699701805,0
"Omega-3 fatty acids","Angola","AGO",1,19,25.9210695011413,25.9210695011413,0
"Omega-3 fatty acids","Angola","AGO",1,20,25.9210695011413,25.9210695011413,0
"Omega-3 fatty acids","Angola","AGO",1,30,25.9210695011413,25.9210695011413,0
"Omega-3 fatty acids","Angola","AGO",1,31,25.9210695011413,25.9210695011413,0
"Omega-3 fatty acids","Angola","AGO",1,32,25.9210695011413,25.9210695011413,0
"Omega-3 fatty acids","Angola","AGO",1,33,25.9210695011413,25.9210695011413,0
"Omega-3 fatty acids","Angola","AGO",2,10,0,0,0
"Omega-3 fatty acids","Angola","AGO",2,11,0,0,0
"Omega-3 fatty acids","Angola","AGO",2,12,1.74461491230127,1.74461491230127,0
"Omega-3 fatty acids","Angola","AGO",2,13,5.00773458698855,5.00773458698855,0
"Omega-3 fatty acids","Angola","AGO",2,14,0.133314058861078,0.133314058861078,0
"Omega-3 fatty acids","Angola","AGO",2,15,2.08159458747414,2.08159458747414,0
"Omega-3 fatty acids","Angola","AGO",2,16,0,0,0
"Omega-3 fatty acids","Angola","AGO",2,17,0,0,0
"Omega-3 fatty acids","Angola","AGO",2,18,6.37139699701805,6.37139699701805,0
"Omega-3 fatty acids","Angola","AGO",2,19,25.9210695011413,25.9210695011413,0
"Omega-3 fatty acids","Angola","AGO",2,20,25.9210695011413,25.9210695011413,0
"Omega-3 fatty acids","Angola","AGO",2,30,25.9210695011413,25.9210695011413,0
"Omega-3 fatty acids","Angola","AGO",2,31,25.9210695011413,25.9210695011413,0
"Omega-3 fatty acids","Angola","AGO",2,32,25.9210695011413,25.9210695011413,0
"Omega-3 fatty acids","Angola","AGO",2,33,25.9210695011413,25.9210695011413,0
"Omega-3 fatty acids","Antigua & Barbuda","ATG",1,10,0,0,0
"Omega-3 fatty acids","Antigua & Barbuda","ATG",1,11,0,0,0
"Omega-3 fatty acids","Antigua & Barbuda","ATG",1,12,0,0,0
"Omega-3 fatty acids","Antigua & Barbuda","ATG",1,13,0,0,0
"Omega-3 fatty acids","Antigua & Barbuda","ATG",1,14,0,0,0
"Omega-3 fatty acids","Antigua & Barbuda","ATG",1,15,0,0,0
"Omega-3 fatty acids","Antigua & Barbuda","ATG",1,16,0,0,0
"Omega-3 fatty acids","Antigua & Barbuda","ATG",1,17,0,0,0
"Omega-3 fatty acids","Antigua & Barbuda","ATG",1,18,0,0,0
"Omega-3 fatty acids","Antigua & Barbuda","ATG",1,19,0,0,0
"Omega-3 fatty acids","Antigua & Barbuda","ATG",1,20,0,0,0
"Omega-3 fatty acids","Antigua & Barbuda","ATG",1,30,0,0,0
"Omega-3 fatty acids","Antigua & Barbuda","ATG",1,31,0,0,0
"Omega-3 fatty acids","Antigua & Barbuda","ATG",1,32,0,0,0
"Omega-3 fatty acids","Antigua & Barbuda","ATG",1,33,0,0,0
"Omega-3 fatty acids","Antigua & Barbuda","ATG",2,10,0,0,0
"Omega-3 fatty acids","Antigua & Barbuda","ATG",2,11,0,0,0
"Omega-3 fatty acids","Antigua & Barbuda","ATG",2,12,0,0,0
"Omega-3 fatty acids","Antigua & Barbuda","ATG",2,13,0,0,0
"Omega-3 fatty acids","Antigua & Barbuda","ATG",2,14,0,0,0
"Omega-3 fatty acids","Antigua & Barbuda","ATG",2,15,0,0,0
"Omega-3 fatty acids","Antigua & Barbuda","ATG",2,16,0,0,0
"Omega-3 fatty acids","Antigua & Barbuda","ATG",2,17,0,0,0
"Omega-3 fatty acids","Antigua & Barbuda","ATG",2,18,0,0,0
"Omega-3 fatty acids","Antigua & Barbuda","ATG",2,19,0,0,0
"Omega-3 fatty acids","Antigua & Barbuda","ATG",2,20,0,0,0
"Omega-3 fatty acids","Antigua & Barbuda","ATG",2,30,0,0,0
"Omega-3 fatty acids","Antigua & Barbuda","ATG",2,31,0,0,0
"Omega-3 fatty acids","Antigua & Barbuda","ATG",2,32,0,0,0
"Omega-3 fatty acids","Antigua & Barbuda","ATG",2,33,11.5721362863756,11.5721362863756,0
"Omega-3 fatty acids","Argentina","ARG",1,10,71.863580833133,71.863580833133,0
"Omega-3 fatty acids","Argentina","ARG",1,11,86.8107909043645,86.8107909043645,0
"Omega-3 fatty acids","Argentina","ARG",1,12,91.8300913918899,91.8300913918899,0
"Omega-3 fatty acids","Argentina","ARG",1,13,89.1735207075938,89.1735207075938,0
"Omega-3 fatty acids","Argentina","ARG",1,14,89.1735207075938,89.1735207075938,0
"Omega-3 fatty acids","Argentina","ARG",1,15,93.5302221550806,93.5302221550806,0
"Omega-3 fatty acids","Argentina","ARG",1,16,92.6165877115136,92.6165877115136,0
"Omega-3 fatty acids","Argentina","ARG",1,17,92.6165877115136,92.6165877115136,0
"Omega-3 fatty acids","Argentina","ARG",1,18,90.224020496787,90.224020496787,0
"Omega-3 fatty acids","Argentina","ARG",1,19,90.3809895642629,90.3809895642629,0
"Omega-3 fatty acids","Argentina","ARG",1,20,90.3809895642629,90.3809895642629,0
"Omega-3 fatty acids","Argentina","ARG",1,30,90.3809895642629,90.3809895642629,0
"Omega-3 fatty acids","Argentina","ARG",1,31,90.3809895642629,90.3809895642629,0
"Omega-3 fatty acids","Argentina","ARG",1,32,90.3809895642629,90.3809895642629,0
"Omega-3 fatty acids","Argentina","ARG",1,33,90.3809895642629,90.3809895642629,0
"Omega-3 fatty acids","Argentina","ARG",2,10,78.0546824977957,78.0546824977957,0
"Omega-3 fatty acids","Argentina","ARG",2,11,82.2908258251768,82.2908258251768,0
"Omega-3 fatty acids","Argentina","ARG",2,12,80.9561464110971,80.9561464110971,0
"Omega-3 fatty acids","Argentina","ARG",2,13,69.2471459051813,69.2471459051813,0
"Omega-3 fatty acids","Argentina","ARG",2,14,61.0816558920783,61.0816558920783,0
"Omega-3 fatty acids","Argentina","ARG",2,15,68.9384653601399,68.9384653601399,0
"Omega-3 fatty acids","Argentina","ARG",2,16,68.6140701044596,68.6140701044596,0
"Omega-3 fatty acids","Argentina","ARG",2,17,68.6140701044596,68.6140701044596,0
"Omega-3 fatty acids","Argentina","ARG",2,18,59.6394498179419,59.6394498179419,0
